time,open,high,low,close,accprice,volume
2018-01-25 16:53:00,13327000.0,13369000.0,13313000.0,13332000.0,267987694.93576002,20.09619133
2018-01-25 16:54:00,13332000.0,13357000.0,13332000.0,13350000.0,316117098.64542,23.68227329
2018-01-25 16:55:00,13357000.0,13359000.0,13335000.0,13337000.0,188945395.54318002,14.14934738
2018-01-25 16:56:00,13335000.0,13337000.0,13316000.0,13317000.0,128458919.07543999,9.643382699999998
2018-01-25 16:57:00,13317000.0,13317000.0,13231000.0,13240000.0,284986424.64059,21.46582002
2018-01-25 16:58:00,13231000.0,13240000.0,13220000.0,13225000.0,210763172.18023,15.93266937
2018-01-25 16:59:00,13225000.0,13227000.0,13206000.0,13210000.0,245540206.7965,18.58339116
2018-01-25 17:00:00,13207000.0,13250000.0,13199000.0,13240000.0,258826882.00535,19.58499418
2018-01-25 17:01:00,13240000.0,13272000.0,13206000.0,13231000.0,160025883.30288002,12.09256028
2018-01-25 17:02:00,13231000.0,13231000.0,13167000.0,13170000.0,238192512.85084,18.04447446
2018-01-25 17:03:00,13167000.0,13204000.0,13160000.0,13203000.0,231632335.72207,17.56686177
2018-01-25 17:04:00,13203000.0,13222000.0,13202000.0,13218000.0,65557029.85598,4.96390482
2018-01-25 17:05:00,13218000.0,13223000.0,13209000.0,13209000.0,91829776.02077,6.94588193
2018-01-25 17:06:00,13209000.0,13209000.0,13183000.0,13185000.0,141208087.56649,10.70176434
2018-01-25 17:07:00,13185000.0,13189000.0,13173000.0,13173000.0,137211400.48943,10.40734735
2018-01-25 17:08:00,13178000.0,13180000.0,13160000.0,13170000.0,81255413.90162,6.16968808
2018-01-25 17:09:00,13170000.0,13187000.0,13152000.0,13160000.0,170737624.21448,12.96749874
2018-01-25 17:10:00,13160000.0,13167000.0,13117000.0,13122000.0,198227490.51158,15.08541462
2018-01-25 17:11:00,13122000.0,13124000.0,13082000.0,13103000.0,411368813.10769,31.390030499999998
2018-01-25 17:12:00,13103000.0,13154000.0,13085000.0,13130000.0,333342558.82005,25.40469227
2018-01-25 17:13:00,13130000.0,13149000.0,13110000.0,13110000.0,225235512.22989,17.15492396
2018-01-25 17:14:00,13110000.0,13110000.0,13084000.0,13084000.0,132956811.2295,10.14758429
2018-01-25 17:15:00,13085000.0,13089000.0,13059000.0,13060000.0,385208104.41731,29.4699886
2018-01-25 17:16:00,13062000.0,13100000.0,13059000.0,13081000.0,274511369.52389,20.99818406
2018-01-25 17:17:00,13080000.0,13082000.0,13022000.0,13022000.0,439444460.25561,33.67671761
2018-01-25 17:18:00,13022000.0,13022000.0,12974000.0,12974000.0,1039465255.41093,79.93932736
2018-01-25 17:19:00,12974000.0,12980000.0,12928000.0,12944000.0,820072021.51537,63.30314646
2018-01-25 17:20:00,12944000.0,13028000.0,12930000.0,13028000.0,740443300.9199599,57.07153487
2018-01-25 17:21:00,13028000.0,13100000.0,13000000.0,13060000.0,409681954.38686,31.47504877
2018-01-25 17:22:00,13050000.0,13060000.0,13028000.0,13033000.0,335117381.5982,25.69634963
2018-01-25 17:23:00,13033000.0,13052000.0,13000000.0,13000000.0,420590824.91846,32.28260297
2018-01-25 17:24:00,13000000.0,13030000.0,12985000.0,13021000.0,226938196.23295,17.45526044
2018-01-25 17:25:00,13022000.0,13022000.0,12995000.0,13007000.0,158343599.98505,12.17401186
2018-01-25 17:26:00,13006000.0,13008000.0,12977000.0,12980000.0,322890837.55858,24.84623514
2018-01-25 17:27:00,12980000.0,12996000.0,12975000.0,12975000.0,288554119.135,22.2258968
2018-01-25 17:28:00,12975000.0,12992000.0,12950000.0,12982000.0,344346848.41501004,26.55508594
2018-01-25 17:29:00,12982000.0,13029000.0,12976000.0,13026000.0,435076114.10131,33.44928639
2018-01-25 17:30:00,13029000.0,13037000.0,12997000.0,13037000.0,279817328.45052004,21.48560886
2018-01-25 17:31:00,13036000.0,13089000.0,13036000.0,13059000.0,391552828.66204,29.985596899999997
2018-01-25 17:32:00,13060000.0,13089000.0,13036000.0,13036000.0,263923824.45886,20.21422585
2018-01-25 17:33:00,13036000.0,13049000.0,12980000.0,13021000.0,140723741.6538,10.81138375
2018-01-25 17:34:00,13030000.0,13049000.0,13000000.0,13043000.0,142138215.87814,10.904452699999998
2018-01-25 17:35:00,13043000.0,13043000.0,12992000.0,12992000.0,230492170.26945,17.71616413
2018-01-25 17:36:00,12991000.0,13023000.0,12954000.0,12954000.0,275536384.13321,21.21055363
2018-01-25 17:37:00,12977000.0,12980000.0,12930000.0,12930000.0,156418321.28544,12.07661228
2018-01-25 17:38:00,12924000.0,12946000.0,12911000.0,12946000.0,249992453.11343,19.34502825
2018-01-25 17:39:00,12950000.0,13008000.0,12946000.0,12999000.0,237288761.60055,18.26944881
2018-01-25 17:40:00,12999000.0,13010000.0,12983000.0,13000000.0,139942377.42743,10.76511881
2018-01-25 17:41:00,12999000.0,12999000.0,12928000.0,12929000.0,210890375.07169,16.26945233
2018-01-25 17:42:00,12929000.0,12950000.0,12929000.0,12938000.0,170331784.04415,13.16005633
2018-01-25 17:43:00,12938000.0,12964000.0,12937000.0,12964000.0,237183422.21576002,18.30902422
2018-01-25 17:44:00,12977000.0,12997000.0,12964000.0,12971000.0,193083300.87931,14.87537137
2018-01-25 17:45:00,12971000.0,12983000.0,12947000.0,12957000.0,195407711.33049,15.073948199999998
2018-01-25 17:46:00,12948000.0,12970000.0,12947000.0,12966000.0,130458014.25108,10.06594134
2018-01-25 17:47:00,12965000.0,13012000.0,12965000.0,13000000.0,285707697.09836,21.99096409
2018-01-25 17:48:00,12999000.0,13034000.0,12999000.0,13017000.0,149012054.26295,11.45015302
2018-01-25 17:49:00,13017000.0,13017000.0,12977000.0,12977000.0,143412581.04776,11.03591892
2018-01-25 17:50:00,12975000.0,13000000.0,12975000.0,12996000.0,79410126.76987,6.11320893
2018-01-25 17:51:00,12996000.0,12999000.0,12988000.0,12996000.0,151781209.61508,11.67888886
2018-01-25 17:52:00,12996000.0,12998000.0,12982000.0,12995000.0,101995935.8803,7.85012062
2018-01-25 17:53:00,12996000.0,13000000.0,12988000.0,12988000.0,176475741.32506,13.57984805
2018-01-25 17:54:00,12988000.0,12991000.0,12980000.0,12982000.0,106172713.09373,8.17806774
2018-01-25 17:55:00,12982000.0,12982000.0,12977000.0,12978000.0,98925282.25905,7.62196668
2018-01-25 17:56:00,12978000.0,12978000.0,12977000.0,12978000.0,49606508.02979,3.82237197
2018-01-25 17:57:00,12978000.0,12992000.0,12977000.0,12992000.0,118342484.23588,9.11641739
2018-01-25 17:58:00,12992000.0,12992000.0,12983000.0,12990000.0,61072975.89755,4.70192405
2018-01-25 17:59:00,12990000.0,12991000.0,12977000.0,12977000.0,162958720.93272,12.54973079
2018-01-25 18:00:00,12977000.0,12977000.0,12960000.0,12962000.0,198459100.47671002,15.30431325
2018-01-25 18:01:00,12962000.0,12964000.0,12930000.0,12930000.0,389450916.12736,30.09438305
2018-01-25 18:02:00,12930000.0,12930000.0,12895000.0,12895000.0,474627147.45373,36.78128347
2018-01-25 18:03:00,12900000.0,13000000.0,12895000.0,12935000.0,232627402.78166002,17.99341909
2018-01-25 18:04:00,12957000.0,12957000.0,12930000.0,12943000.0,141386732.60529,10.92936943
2018-01-25 18:05:00,12943000.0,12954000.0,12943000.0,12949000.0,165800271.5048,12.80400565
2018-01-25 18:06:00,12948000.0,12954000.0,12945000.0,12945000.0,112054108.3161,8.65387726
2018-01-25 18:07:00,12945000.0,12954000.0,12922000.0,12922000.0,133486056.59355,10.31569416
2018-01-25 18:08:00,12922000.0,12930000.0,12905000.0,12919000.0,201024381.63017,15.56491691
2018-01-25 18:09:00,12919000.0,12919000.0,12880000.0,12885000.0,375561609.70787,29.09986929
2018-01-25 18:10:00,12885000.0,12885000.0,12870000.0,12881000.0,266215459.03678998,20.67196235
2018-01-25 18:11:00,12884000.0,12906000.0,12880000.0,12885000.0,236340888.52161002,18.32943198
2018-01-25 18:12:00,12884000.0,12900000.0,12884000.0,12900000.0,176465886.19246998,13.68587697
2018-01-25 18:13:00,12900000.0,12915000.0,12863000.0,12915000.0,397289872.91077995,30.83883308
2018-01-25 18:14:00,12878000.0,12919000.0,12870000.0,12901000.0,238971536.39071,18.51043171
2018-01-25 18:15:00,12918000.0,12919000.0,12899000.0,12917000.0,91328874.94739,7.0739447
2018-01-25 18:16:00,12917000.0,12937000.0,12907000.0,12935000.0,222167003.55462003,17.19737064
2018-01-25 18:17:00,12935000.0,12973000.0,12935000.0,12959000.0,167490150.60439,12.93330233
2018-01-25 18:18:00,12949000.0,12987000.0,12949000.0,12978000.0,220367767.94478,16.987717899999996
2018-01-25 18:19:00,12960000.0,12977000.0,12939000.0,12941000.0,213462222.90345,16.48915978
2018-01-25 18:20:00,12946000.0,12973000.0,12937000.0,12952000.0,137345157.99637,10.59992618
2018-01-25 18:21:00,12949000.0,12970000.0,12934000.0,12943000.0,179406550.99455,13.84699003
2018-01-25 18:22:00,12949000.0,12950000.0,12935000.0,12935000.0,251648498.81361002,19.4446771
2018-01-25 18:23:00,12935000.0,12940000.0,12935000.0,12937000.0,98065795.81266,7.57959052
2018-01-25 18:24:00,12936000.0,12945000.0,12935000.0,12945000.0,62223955.56293,4.80960668
2018-01-25 18:25:00,12945000.0,12968000.0,12945000.0,12967000.0,93377603.38106,7.20415374
2018-01-25 18:26:00,12963000.0,12980000.0,12963000.0,12968000.0,144363678.47834,11.12839408
2018-01-25 18:27:00,12974000.0,12977000.0,12969000.0,12977000.0,110853350.81621002,8.54418749
2018-01-25 18:28:00,12978000.0,13000000.0,12975000.0,13000000.0,227242325.24684,17.50274134
2018-01-25 18:29:00,13001000.0,13030000.0,13001000.0,13027000.0,261626446.57327998,20.10468605
2018-01-25 18:30:00,13027000.0,13085000.0,13010000.0,13070000.0,259402037.98792997,19.88026922
2018-01-25 18:31:00,13084000.0,13090000.0,13051000.0,13051000.0,359877119.70065,27.52133719
2018-01-25 18:32:00,13050000.0,13071000.0,13049000.0,13063000.0,187547962.2923,14.36263231
2018-01-25 18:33:00,13071000.0,13100000.0,13069000.0,13100000.0,241930263.54593998,18.490243300000003
2018-01-25 18:34:00,13100000.0,13115000.0,13069000.0,13085000.0,275990178.31061,21.07173595
2018-01-25 18:35:00,13073000.0,13073000.0,13051000.0,13051000.0,140824963.30193,10.78388183
2018-01-25 18:36:00,13051000.0,13057000.0,13051000.0,13057000.0,133685586.54361999,10.24262118
2018-01-25 18:37:00,13057000.0,13057000.0,13002000.0,13006000.0,290488243.88056,22.27349478
2018-01-25 18:38:00,13006000.0,13044000.0,13006000.0,13008000.0,151795085.69297,11.66685963
2018-01-25 18:39:00,13007000.0,13007000.0,12992000.0,13003000.0,171317040.37653,13.17824547
2018-01-25 18:40:00,13003000.0,13004000.0,12994000.0,13000000.0,59347146.25078,4.56489229
2018-01-25 18:41:00,13003000.0,13003000.0,13000000.0,13003000.0,43897524.38999,3.37650348
2018-01-25 18:42:00,13003000.0,13003000.0,12985000.0,12985000.0,90378771.6065,6.95283987
2018-01-25 18:43:00,12990000.0,13000000.0,12978000.0,12984000.0,86260164.70008,6.64420109
2018-01-25 18:44:00,12984000.0,13000000.0,12984000.0,12984000.0,39411649.08061,3.03325682
2018-01-25 18:45:00,12984000.0,12999000.0,12982000.0,12985000.0,74291889.41154,5.719378099999999
2018-01-25 18:46:00,12985000.0,12999000.0,12985000.0,12998000.0,40229499.975959994,3.09686114
2018-01-25 18:47:00,12998000.0,13007000.0,12998000.0,13005000.0,179104059.84807,13.77384517
2018-01-25 18:48:00,13007000.0,13044000.0,13005000.0,13044000.0,178471385.38948998,13.71471618
2018-01-25 18:49:00,13045000.0,13100000.0,13045000.0,13100000.0,186645128.67891002,14.27277613
2018-01-25 18:50:00,13102000.0,13116000.0,13066000.0,13107000.0,169354382.43853,12.93089877
2018-01-25 18:51:00,13100000.0,13119000.0,13100000.0,13115000.0,154853999.46258,11.810546
2018-01-25 18:52:00,13115000.0,13120000.0,13092000.0,13100000.0,361770071.71542996,27.59408538
2018-01-25 18:53:00,13100000.0,13108000.0,13091000.0,13097000.0,118693347.19593,9.06062395
2018-01-25 18:54:00,13096000.0,13097000.0,13066000.0,13090000.0,139056894.00526002,10.62958621
2018-01-25 18:55:00,13089000.0,13093000.0,13071000.0,13091000.0,289907638.93156004,22.14576362
2018-01-25 18:56:00,13091000.0,13093000.0,13074000.0,13090000.0,139163939.18753,10.63413042
2018-01-25 18:57:00,13077000.0,13090000.0,13077000.0,13078000.0,20829728.68095,1.59182182
2018-01-25 18:58:00,13078000.0,13082000.0,13076000.0,13076000.0,62795185.86083,4.80129999
2018-01-25 18:59:00,13075000.0,13077000.0,13071000.0,13077000.0,255185478.95467,19.51667315
2018-01-25 19:00:00,13077000.0,13090000.0,13071000.0,13090000.0,231384872.22379,17.68813676
2018-01-25 19:01:00,13089000.0,13126000.0,13087000.0,13123000.0,106808537.61739,8.1545684
2018-01-25 19:02:00,13123000.0,13155000.0,13123000.0,13130000.0,384940975.01885,29.30658055
2018-01-25 19:03:00,13135000.0,13147000.0,13130000.0,13130000.0,231090664.1189,17.58562642
2018-01-25 19:04:00,13135000.0,13137000.0,13124000.0,13132000.0,207281393.55363998,15.78559387
2018-01-25 19:05:00,13132000.0,13132000.0,13109000.0,13119000.0,133733154.99703,10.1910523
2018-01-25 19:06:00,13109000.0,13125000.0,13100000.0,13117000.0,87147134.4261,6.64337341
2018-01-25 19:07:00,13117000.0,13117000.0,13113000.0,13113000.0,120603432.4292,9.19634224
2018-01-25 19:08:00,13113000.0,13144000.0,13113000.0,13144000.0,148272573.46383,11.2952355
2018-01-25 19:09:00,13144000.0,13145000.0,13120000.0,13120000.0,157882045.741,12.02053255
2018-01-25 19:10:00,13120000.0,13120000.0,13100000.0,13100000.0,176987083.01243,13.50725645
2018-01-25 19:11:00,13100000.0,13115000.0,13090000.0,13102000.0,64876421.14271,4.9535168
2018-01-25 19:12:00,13102000.0,13128000.0,13101000.0,13128000.0,76815825.49963,5.85936918
2018-01-25 19:13:00,13128000.0,13135000.0,13115000.0,13135000.0,111417077.62711999,8.49365074
2018-01-25 19:14:00,13119000.0,13150000.0,13119000.0,13150000.0,202520550.64761,15.42035721
2018-01-25 19:15:00,13150000.0,13209000.0,13150000.0,13191000.0,525860073.55458,39.89251304
2018-01-25 19:16:00,13191000.0,13215000.0,13191000.0,13200000.0,393395828.30866003,29.79868785
2018-01-25 19:17:00,13198000.0,13202000.0,13187000.0,13202000.0,161452854.06184,12.23990163
2018-01-25 19:18:00,13202000.0,13284000.0,13188000.0,13221000.0,306862353.06055,23.18934324
2018-01-25 19:19:00,13221000.0,13221000.0,13188000.0,13190000.0,79912070.17066999,6.05132646
2018-01-25 19:20:00,13190000.0,13204000.0,13164000.0,13187000.0,126406425.78503,9.582676600000001
2018-01-25 19:21:00,13187000.0,13188000.0,13166000.0,13181000.0,247661285.3708,18.79582708
2018-01-25 19:22:00,13169000.0,13199000.0,13169000.0,13187000.0,99722129.45916,7.55911911
2018-01-25 19:23:00,13188000.0,13220000.0,13187000.0,13219000.0,315421233.17672,23.88196525
2018-01-25 19:24:00,13220000.0,13230000.0,13199000.0,13230000.0,311836186.05686,23.59051574
2018-01-25 19:25:00,13229000.0,13236000.0,13210000.0,13235000.0,365806878.64711,27.65508247
2018-01-25 19:26:00,13230000.0,13236000.0,13210000.0,13226000.0,157107453.22351,11.88188585
2018-01-25 19:27:00,13225000.0,13239000.0,13214000.0,13239000.0,347808454.01231,26.29158282
2018-01-25 19:28:00,13235000.0,13236000.0,13215000.0,13220000.0,213330334.69371998,16.13388602
2018-01-25 19:29:00,13220000.0,13220000.0,13213000.0,13215000.0,101338960.5993,7.66852833
2018-01-25 19:30:00,13214000.0,13214000.0,13189000.0,13189000.0,199216132.44739,15.08885135
2018-01-25 19:31:00,13189000.0,13189000.0,13134000.0,13158000.0,155023112.03579,11.77517891
2018-01-25 19:32:00,13139000.0,13157000.0,13139000.0,13146000.0,112556401.56058998,8.56574893
2018-01-25 19:33:00,13156000.0,13156000.0,13104000.0,13106000.0,175567108.4964,13.37303545
2018-01-25 19:34:00,13106000.0,13125000.0,13105000.0,13105000.0,186256156.36682,14.21160403
2018-01-25 19:35:00,13104000.0,13105000.0,13050000.0,13085000.0,186405949.5039,14.24537425
2018-01-25 19:36:00,13085000.0,13110000.0,13069000.0,13100000.0,127549547.0822,9.74410111
2018-01-25 19:37:00,13100000.0,13111000.0,13093000.0,13110000.0,151860584.25728,11.58581678
2018-01-25 19:38:00,13108000.0,13109000.0,13081000.0,13081000.0,150288820.85309,11.47672986
2018-01-25 19:39:00,13081000.0,13111000.0,13030000.0,13063000.0,147701012.5401,11.30428923
2018-01-25 19:40:00,13064000.0,13102000.0,13064000.0,13073000.0,58658688.94965,4.48504558
2018-01-25 19:41:00,13073000.0,13078000.0,13070000.0,13071000.0,105289113.86293,8.05396294
2018-01-25 19:42:00,13071000.0,13101000.0,13069000.0,13097000.0,80735122.33311,6.16889695
2018-01-25 19:43:00,13097000.0,13097000.0,13081000.0,13081000.0,126112854.45147,9.63691587
2018-01-25 19:44:00,13081000.0,13081000.0,13068000.0,13069000.0,64593327.681530006,4.94031329
2018-01-25 19:45:00,13080000.0,13081000.0,13057000.0,13057000.0,118043745.72626,9.03531488
2018-01-25 19:46:00,13055000.0,13057000.0,13021000.0,13040000.0,150817862.82293,11.57090506
2018-01-25 19:47:00,13034000.0,13056000.0,13034000.0,13037000.0,113683448.5438,8.71749094
2018-01-25 19:48:00,13045000.0,13062000.0,13037000.0,13062000.0,54361560.17301,4.16467583
2018-01-25 19:49:00,13062000.0,13069000.0,13039000.0,13039000.0,203856143.80353,15.61794748
2018-01-25 19:50:00,13039000.0,13041000.0,13034000.0,13034000.0,151068096.17943,11.58546167
2018-01-25 19:51:00,13030000.0,13033000.0,13010000.0,13017000.0,154134142.93778,11.83732502
2018-01-25 19:52:00,13017000.0,13018000.0,12985000.0,13011000.0,451180332.44301,34.6961346
2018-01-25 19:53:00,13011000.0,13013000.0,12992000.0,13006000.0,116587573.63485,8.96581349
2018-01-25 19:54:00,13001000.0,13017000.0,13001000.0,13012000.0,220659445.02899,16.96184218
2018-01-25 19:55:00,13012000.0,13028000.0,13012000.0,13018000.0,118974958.70201,9.14044146
2018-01-25 19:56:00,13017000.0,13028000.0,13012000.0,13018000.0,190353370.54951,14.62258481
2018-01-25 19:57:00,13026000.0,13044000.0,13019000.0,13044000.0,92533098.7628,7.09989896
2018-01-25 19:58:00,13044000.0,13068000.0,13041000.0,13063000.0,109151775.82074,8.36255797
2018-01-25 19:59:00,13050000.0,13062000.0,13042000.0,13044000.0,113339336.0949,8.68635265
2018-01-25 20:00:00,13045000.0,13050000.0,13020000.0,13026000.0,282678284.05736,21.68199719
2018-01-25 20:01:00,13028000.0,13030000.0,13017000.0,13017000.0,169994699.69336998,13.055612599999998
2018-01-25 20:02:00,13019000.0,13019000.0,12993000.0,12993000.0,161256619.66968998,12.39672447
2018-01-25 20:03:00,12993000.0,12998000.0,12978000.0,12998000.0,276291215.82986003,21.27920572
2018-01-25 20:04:00,13001000.0,13029000.0,13001000.0,13015000.0,70977858.66959,5.45281605
2018-01-25 20:05:00,13015000.0,13062000.0,13015000.0,13052000.0,118046260.71637,9.05411904
2018-01-25 20:06:00,13062000.0,13081000.0,13050000.0,13055000.0,155617063.37289,11.91305234
2018-01-25 20:07:00,13077000.0,13079000.0,13063000.0,13071000.0,67996376.37583001,5.20020144
2018-01-25 20:08:00,13071000.0,13080000.0,13069000.0,13080000.0,56365932.250640005,4.31169475
2018-01-25 20:09:00,13080000.0,13093000.0,13073000.0,13073000.0,257276500.53728998,19.66279946
2018-01-25 20:10:00,13077000.0,13098000.0,13077000.0,13098000.0,158200117.72201002,12.08957342
2018-01-25 20:11:00,13097000.0,13100000.0,13071000.0,13071000.0,181405407.62886,13.86481839
2018-01-25 20:12:00,13071000.0,13071000.0,13043000.0,13050000.0,77188798.83329,5.91240048
2018-01-25 20:13:00,13045000.0,13050000.0,13017000.0,13029000.0,50696723.45686,3.88789758
2018-01-25 20:14:00,13029000.0,13050000.0,13021000.0,13024000.0,130469256.31092,10.01469817
2018-01-25 20:15:00,13024000.0,13024000.0,13015000.0,13022000.0,169778280.51529,13.03800581
2018-01-25 20:16:00,13022000.0,13050000.0,13022000.0,13050000.0,44111094.4844,3.3851174
2018-01-25 20:17:00,13050000.0,13052000.0,13031000.0,13031000.0,75318356.27169,5.77297533
2018-01-25 20:18:00,13036000.0,13036000.0,13019000.0,13020000.0,95549107.74453,7.33409712
2018-01-25 20:19:00,13021000.0,13031000.0,13001000.0,13001000.0,83523029.0606,6.41526616
2018-01-25 20:20:00,13019000.0,13019000.0,13001000.0,13004000.0,49674978.51371,3.8203882000000005
2018-01-25 20:21:00,13005000.0,13031000.0,13005000.0,13010000.0,72495036.28946,5.57123278
2018-01-25 20:22:00,13011000.0,13022000.0,13010000.0,13015000.0,36127119.82078,2.77589353
